id,age, Private, Self-employed-incorporated, State government, Self-employed-not incorporated, Not in universe, Without pay, Federal government, Never worked, Local government, 10, 11, 38, 13, 14, 15, 16, 17, 32, 33, 30, 31, 36, 37, 34, 35, 39, 23, 48, 50, 18, 19, 42, 25, 24, 12, 26, 21, 20, 49, 22, 47, 29, 45, 44, 43, 28, 41, 40, 2, 3, 0, 1, 6, 7, 4, 5, 8, 9, 46, 51, 27, 10, 11, 12, 39, 14, 15, 16, 17, 32, 19, 30, 31, 36, 38, 34, 35, 13, 9, 18, 33, 42, 25, 24, 27, 26, 21, 20, 23, 22, 43, 45, 44, 29, 28, 41, 37, 2, 3, 0, 1, 6, 7, 4, 5, 8, 40, 46, 1st 2nd 3rd or 4th grade, 12th grade no diploma, Less than 1st grade, Some college but no degree, Masters degree(MA MS MEng MEd MSW MBA), 7th and 8th grade, 11th grade, Bachelors degree(BA AB BS), Prof school degree (MD DDS DVM LLB JD), Associates degree-academic program, 5th or 6th grade, Doctorate degree(PhD EdD), Associates degree-occup /vocational, High school graduate, Children, 10th grade, 9th grade,wage per hour, Not in universe, College or university, High school, Separated, Divorced, Widowed, Married-spouse absent, Married-civilian spouse present, Married-A F spouse present, Never married, Mining, Transportation, Medical except hospital, Retail trade, Finance insurance and real estate, Construction, Personal services except private HH, Manufacturing-nondurable goods, Private household services, Communications, Utilities and sanitary services, Not in universe or children, Forestry and fisheries, Other professional services, Education, Wholesale trade, Agriculture, Entertainment, Public administration, Hospital services, Manufacturing-durable goods, Social services, Business and repair services, Armed Forces, Other service, Technicians and related support, Machine operators assmblrs & inspctrs, Private household services, Professional specialty, Protective services, Farming forestry and fishing, Sales, Not in universe, Transportation and material moving, Handlers equip cleaners etc , Precision production craft & repair, Adm support including clerical, Armed Forces, Executive admin and managerial, Other, White, Asian or Pacific Islander, Amer Indian Aleut or Eskimo, Black, Cuban, Chicano, Other Spanish, Mexican-American, NA, Do not know, Mexican (Mexicano), Central or South American, Puerto Rican, All other, Male, Female, Not in universe, Yes, No, Job loser - on layoff, Other job loser, Job leaver, Not in universe, New entrant, Re-entrant, PT for econ reasons usually FT, Children or Armed Forces, Not in labor force, Full-time schedules, PT for econ reasons usually PT, PT for non-econ reasons usually FT, Unemployed part- time, Unemployed full-time,capital gains,capital losses,dividends from stocks, Nonfiler, Joint one under 65 & one 65+, Joint both 65+, Single, Joint both under 65, Head of household, Northeast, West, Not in universe, Midwest, Abroad, South, Connecticut, South Dakota, Iowa, Wisconsin, Georgia, Kansas, Michigan, Arizona, Utah, North Carolina, New York, Illinois, Massachusetts, South Carolina, Abroad, Florida, Pennsylvania, Alaska, Vermont, Montana, Kentucky, Nebraska, New Mexico, Alabama, Missouri, New Jersey, Ohio, Colorado, Virginia, Tennessee, Not in universe, West Virginia, New Hampshire, Wyoming, Nevada, Oregon, ?, Maine, Louisiana, North Dakota, Mississippi, Delaware, Oklahoma, District of Columbia, Minnesota, Idaho, Arkansas, Indiana, Maryland, Texas, California, Child under 18 of RP of unrel subfamily, Spouse of householder, Other Rel <18 never marr child of subfamily RP, Grandchild 18+ spouse of subfamily RP, Child 18+ ever marr RP of subfamily, Child 18+ never marr RP of subfamily, Spouse of RP of unrelated subfamily, Secondary individual, Other Rel <18 never married RP of subfamily, Child <18 ever marr not in subfamily, Other Rel <18 ever marr not in subfamily, Other Rel 18+ ever marr not in subfamily, Grandchild <18 never marr child of subfamily RP, Other Rel <18 never marr not in subfamily, Child <18 spouse of subfamily RP, Grandchild 18+ ever marr not in subfamily, Grandchild <18 never marr not in subfamily, Grandchild <18 ever marr not in subfamily, Householder, Grandchild 18+ never marr not in subfamily, Child 18+ spouse of subfamily RP, Child 18+ never marr Not in a subfamily, Other Rel 18+ ever marr RP of subfamily, Grandchild 18+ never marr RP of subfamily, Child <18 never marr not in subfamily, Other Rel 18+ never marr RP of subfamily, Grandchild <18 never marr RP of subfamily, Other Rel 18+ spouse of subfamily RP, Child <18 never marr RP of subfamily, Child 18+ ever marr Not in a subfamily, Grandchild 18+ ever marr RP of subfamily, Other Rel <18 spouse of subfamily RP, In group quarters, RP of unrelated subfamily, Child <18 ever marr RP of subfamily, Other Rel 18+ never marr not in subfamily, Nonfamily householder, Other Rel <18 ever marr RP of subfamily, Child under 18 ever married, Child under 18 never married, Spouse of householder, Child 18 or older, Nonrelative of householder, Group Quarters- Secondary individual, Householder, Other relative of householder, Abroad to nonMSA, Not in universe, MSA to MSA, Abroad to MSA, MSA to nonMSA, Nonmover, NonMSA to MSA, NonMSA to nonMSA, Not identifiable, ?, Different division same region, Same county, Not in universe, Different region, Different state same division, Nonmover, Different county same state, Abroad, ?, Different state in South, Same county, Not in universe, Different state in Northeast, Different state in Midwest, Nonmover, Different county same state, Different state in West, Abroad, ?, Not in universe under 1 year old, Yes, No, Not in universe, ?, No, Yes,num persons worked for employer, Not in universe, Mother only present, Neither parent present, Both parents present, Father only present, Hungary, Cuba, Puerto-Rico, El-Salvador, Guatemala, Outlying-U S (Guam USVI etc), Holand-Netherlands, United-States, China, Thailand, Haiti, Germany, South Korea, Columbia, Dominican-Republic, Poland, Philippines, Trinadad&Tobago, Hong Kong, Vietnam, Honduras, Mexico, Portugal, England, Jamaica, India, Yugoslavia, Greece, Japan, Taiwan, ?, Nicaragua, Canada, Italy, Panama, Scotland, France, Cambodia, Ecuador, Iran, Laos, Peru, Ireland, Columbia, Cuba, Puerto-Rico, El-Salvador, Guatemala, Outlying-U S (Guam USVI etc), Holand-Netherlands, United-States, China, Thailand, Haiti, Germany, South Korea, Iran, Hungary, Dominican-Republic, Poland, Philippines, Trinadad&Tobago, Hong Kong, Vietnam, Honduras, Mexico, Portugal, England, Jamaica, India, Yugoslavia, Greece, Japan, Taiwan, ?, Nicaragua, Canada, Italy, Panama, Scotland, France, Cambodia, Ecuador, Laos, Peru, Ireland, Columbia, Cuba, Puerto-Rico, El-Salvador, Guatemala, Outlying-U S (Guam USVI etc), Holand-Netherlands, United-States, China, Thailand, Haiti, Germany, South Korea, Iran, Hungary, Dominican-Republic, Poland, Philippines, Trinadad&Tobago, Nicaragua, Vietnam, Honduras, Mexico, Portugal, England, Jamaica, India, Yugoslavia, Greece, Japan, Taiwan, ?, Hong Kong, Canada, Italy, Panama, Scotland, France, Cambodia, Ecuador, Laos, Peru, Ireland, Native- Born in Puerto Rico or U S Outlying, Native- Born abroad of American Parent(s), Foreign born- U S citizen by naturalization, Native- Born in the United States, Foreign born- Not a citizen of U S , 2, 0, 1, Not in universe, Yes, No, 2, 0, 1,weeks worked in year, 94, 95
0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, 0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0, 0, 0, 0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0, 6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0, 52,0,1
1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0, 0, 0, 0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0, 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0, 52,0,1
2,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, 0, 0, 0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0, 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0, 0,0,1
3,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, 0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0, 0, 0, 0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0, 6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0, 52,0,1
4,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0, 0, 0, 0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0, 6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0, 52,0,1
